TITLE	10% S-JS for 6 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/20
TIME	17:51:08
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     6.20964
MAXY	    14.40103
MINY	   -18.37549
XYDATA
Channel 1
834	-0.537226	-3.84172	-5.08897	-6.02121	-5.24475	-4.97214	-6.50716	-6.40318	-6.3977	-6.90757	-8.1728	-7.7255	-8.39011	-8.75624	-12.2105	-13.2143	-15.3479	-14.735	-11.302	-10.7653	-10.7184	-11.168	-10.2763	-10.6361	-11.0898	-11.2912	-10.1681	-10.5293	-10.7563	-10.9029	-10.9257	-10.9222	-10.3821	-10.7634	-9.53806	-10.5315	-10.9	-10.3855
833	-0.217348	-2.95152	-4.95098	-4.78837	-4.45983	-4.0228	-6.0705	-6.16471	-6.84833	-7.47071	-8.14277	-8.11702	-8.54831	-8.80271	-11.3051	-12.12	-14.7761	-14.3748	-11.4216	-10.831	-10.7411	-11.2529	-9.68411	-10.4006	-10.5685	-10.7163	-9.60614	-9.91123	-10.3602	-10.053	-10.0605	-10.08	-9.50676	-9.8517	-9.07205	-9.94343	-9.86565	-9.66608
832	-1.13266	-4.31515	-6.02713	-4.65025	-4.31634	-4.28381	-6.21922	-6.77125	-7.62768	-8.05878	-8.7615	-8.74325	-8.57317	-8.78885	-11.0159	-11.8971	-14.8643	-14.5365	-11.7209	-11.2801	-11.1308	-11.1962	-9.99601	-10.6385	-10.4863	-10.7468	-9.90804	-9.69633	-10.2551	-9.38644	-10.051	-9.65252	-9.19988	-9.33504	-8.57513	-9.39049	-9.43672	-9.17776
831	-1.43883	-4.74694	-6.13763	-4.44839	-4.56837	-4.41024	-5.71319	-6.72384	-7.51882	-7.74163	-8.53562	-8.1494	-8.12019	-7.21091	-9.94372	-11.2705	-14.2717	-13.57	-11.4677	-10.8424	-10.7042	-10.9269	-9.54739	-10.2281	-9.62617	-10.092	-9.17835	-9.05198	-8.92884	-8.69525	-9.05172	-8.7407	-8.2602	-7.8884	-7.70049	-8.45702	-8.27672	-8.5306
830	-1.87574	-5.56612	-7.08592	-4.63197	-4.74845	-5.13078	-5.65092	-6.59115	-7.65023	-7.67538	-8.03843	-7.5143	-6.89658	-7.01611	-9.37621	-10.4054	-12.8495	-12.6626	-10.9133	-10.5134	-9.98231	-10.5805	-8.97444	-9.45638	-8.91358	-9.46307	-8.72218	-8.24288	-8.75417	-8.12883	-8.08177	-8.69636	-7.42375	-7.13176	-7.47926	-7.15196	-7.94254	-8.10647
829	-1.71496	-6.05683	-6.85767	-3.70585	-4.69121	-5.11534	-5.09036	-6.37963	-7.28513	-7.71426	-7.68389	-7.88423	-7.28016	-6.78819	-8.85088	-9.93004	-12.9921	-12.4294	-11.3806	-9.95889	-10.3346	-10.5187	-8.53393	-9.30871	-8.76499	-9.36395	-8.69274	-7.82523	-8.42157	-7.6768	-6.96772	-8.62642	-6.59414	-6.43765	-7.01204	-6.261	-7.34877	-7.52011
828	-2.11876	-6.36178	-7.16675	-3.5459	-4.64389	-5.36757	-5.13808	-6.45859	-7.51785	-7.73954	-7.69043	-8.16505	-7.20554	-7.11524	-8.46599	-9.94001	-12.375	-12.0469	-11.225	-10.0566	-10.8044	-10.5163	-8.72311	-9.30858	-8.85391	-9.26779	-8.34776	-7.21512	-8.1657	-7.29319	-6.56184	-7.96753	-6.29171	-6.71545	-7.65816	-5.83735	-7.36654	-7.31321
827	-2.47111	-6.74877	-7.61015	-3.03919	-4.57088	-5.09467	-4.58134	-6.64182	-6.61339	-7.16559	-6.81366	-7.49405	-7.00381	-6.48827	-8.51442	-9.71965	-11.8024	-12.1217	-10.5943	-10.3324	-10.4341	-9.96965	-8.58505	-9.42024	-9.04096	-9.06368	-8.09565	-7.189	-7.75171	-6.73982	-5.75806	-7.34944	-5.84168	-6.00362	-6.64533	-5.46377	-6.81057	-7.30653
826	-2.61376	-7.31416	-7.69888	-3.63794	-4.7409	-5.15025	-4.37594	-6.49368	-5.85043	-7.06474	-6.56777	-7.71473	-6.6272	-6.82921	-8.93999	-9.81439	-11.8385	-12.1239	-10.8485	-10.0788	-10.0465	-10.2341	-8.4318	-9.67653	-9.18004	-9.64378	-8.05769	-7.85015	-8.01207	-6.98459	-5.4999	-7.96191	-5.92458	-6.22365	-6.38888	-5.70761	-6.55859	-6.60896
825	-2.87841	-7.41955	-7.58206	-4.5504	-4.74818	-5.35123	-4.06719	-6.48086	-5.31701	-6.72052	-6.07138	-6.79218	-6.47005	-6.32756	-9.43751	-9.96328	-12.1304	-12.2822	-11.274	-10.401	-9.99344	-10.3058	-8.49691	-9.81338	-9.50757	-10.067	-8.28769	-7.99207	-8.70371	-7.31585	-5.9459	-8.53986	-7.12571	-6.98312	-7.08188	-6.53646	-7.31962	-7.63137
824	-2.97154	-6.97383	-7.54795	-5.0624	-4.74449	-5.10754	-4.28892	-6.67414	-4.92255	-6.96132	-5.86438	-7.08654	-6.93748	-7.32409	-10.3505	-10.7594	-12.2007	-12.5902	-11.639	-10.9817	-10.526	-10.7745	-9.00992	-10.664	-10.2322	-10.2496	-8.61678	-8.85839	-9.68819	-8.02346	-6.26433	-9.63044	-8.49462	-8.13376	-8.14359	-8.11703	-8.86125	-8.31957
823	-3.43936	-6.41184	-7.60702	-5.60034	-4.67431	-4.83179	-4.50805	-6.72201	-4.59501	-6.63825	-6.51126	-7.91444	-7.91144	-7.65651	-10.6718	-11.3449	-13.6404	-13.691	-11.8207	-11.8365	-11.5167	-10.7774	-9.4742	-11.4571	-10.8023	-10.8088	-9.20712	-9.71103	-10.2199	-8.0054	-7.28695	-10.0447	-9.44499	-8.92819	-8.36238	-9.23879	-9.74103	-9.39552
822	-3.91705	-6.39468	-7.84239	-7.24929	-5.23056	-5.40321	-5.75722	-6.94167	-4.90531	-7.35866	-7.49011	-8.14518	-8.80703	-8.3989	-11.9654	-12.991	-13.8748	-14.2272	-12.4854	-12.6646	-11.9125	-11.5223	-10.1918	-12.4611	-11.448	-11.5249	-10.3389	-10.5785	-11.762	-9.49958	-8.17764	-11.166	-10.6431	-10.1045	-9.36457	-10.875	-10.7106	-10.2063
821	-3.09831	-5.77263	-6.33552	-6.77206	-3.81808	-4.39968	-5.48279	-6.54334	-3.48224	-7.13146	-7.17641	-8.04421	-7.27538	-7.79649	-10.6134	-12.0517	-13.3542	-13.5809	-11.3884	-12.6109	-10.9334	-10.2282	-9.21028	-11.9877	-10.682	-11.0387	-9.43152	-9.8949	-10.9109	-8.94882	-7.47495	-9.868	-10.1194	-9.51564	-8.78888	-10.0068	-10.278	-9.32643
820	-2.33325	-5.31233	-4.89534	-6.64115	-3.02715	-4.73039	-5.58599	-6.1183	-3.54062	-6.3884	-7.80977	-8.09719	-6.65142	-7.49511	-10.326	-11.8161	-14.4513	-13.603	-11.6863	-13.1685	-10.5396	-10.2791	-8.99648	-11.5529	-10.2395	-10.8462	-9.03903	-9.59642	-10.7278	-8.87624	-7.81155	-10.011	-9.68652	-9.71745	-8.82694	-9.30024	-9.87021	-9.5944
819	-2.28603	-5.17956	-5.80175	-5.58707	-2.79574	-4.2634	-6.1464	-6.10407	-4.20784	-7.27314	-7.44195	-7.91667	-6.18592	-7.33125	-9.6986	-12.1034	-15.5316	-13.6244	-10.8514	-12.8426	-10.7794	-10.103	-9.23523	-11.6623	-9.86115	-10.171	-9.5245	-9.97562	-10.6035	-9.45135	-7.9316	-9.47505	-9.71179	-9.64425	-9.45543	-8.81458	-10.3484	-10.2559
818	-1.14618	-5.44538	-5.9337	-5.44619	-2.86723	-4.66226	-5.78756	-6.12702	-4.34287	-7.05668	-7.81315	-7.90361	-5.0127	-8.52574	-8.3372	-12.3622	-15.177	-13.2032	-11.2414	-12.4156	-9.64418	-9.82161	-9.33234	-11.3294	-9.77683	-9.84087	-9.5217	-10.1648	-10.5102	-8.79775	-7.49386	-9.15039	-9.07539	-9.52692	-9.2442	-8.49382	-10.3385	-9.38158
817	-1.24633	-5.21559	-5.74419	-5.77087	-3.32211	-4.72519	-6.18795	-5.79129	-4.22907	-7.3602	-7.21632	-8.41614	-5.14553	-9.07942	-8.37561	-13.7055	-15.3627	-13.4057	-10.7216	-12.7119	-9.90382	-9.54145	-9.49194	-11.3119	-9.40234	-9.99897	-9.75459	-10.2721	-9.67631	-8.71528	-8.02018	-9.28687	-8.38947	-9.19858	-8.79286	-8.71753	-9.92025	-9.51826
816	-0.661761	-4.65174	-5.54259	-5.44451	-3.42311	-5.10334	-7.03743	-5.61107	-5.11151	-7.61477	-6.7485	-7.85977	-4.39241	-9.02004	-8.64521	-13.7089	-14.7749	-13.2862	-10.8204	-12.3995	-9.13992	-9.48498	-9.00362	-11.0837	-9.91897	-9.36038	-9.71422	-10.3313	-9.03865	-8.47613	-8.38724	-9.40561	-8.55725	-9.1074	-9.06056	-8.30534	-9.46762	-9.85684
815	0.215812	-4.43921	-5.73855	-4.79165	-3.32501	-5.06914	-6.40044	-5.94816	-5.6841	-7.68179	-6.33871	-6.6076	-3.75439	-9.20483	-8.17635	-13.2186	-15.4923	-13.3902	-10.9483	-12.0282	-8.51568	-9.84512	-8.35354	-10.8542	-10.36	-9.14802	-9.52003	-10.2983	-8.89719	-8.56085	-8.12677	-8.99242	-8.18928	-9.26731	-9.30543	-7.42692	-9.48306	-9.27869
814	0.733452	-4.42562	-5.09429	-4.17521	-2.20776	-4.123	-5.29327	-5.64978	-5.3123	-6.92096	-5.57166	-5.8868	-3.82621	-8.10055	-7.77864	-12.5235	-15.5887	-13.6838	-10.6177	-11.4871	-7.85968	-9.00476	-8.15965	-9.80184	-9.67809	-8.76234	-8.89718	-9.81197	-8.03993	-8.29315	-8.10069	-8.61336	-7.86782	-8.97014	-8.98122	-7.65465	-9.25003	-9.58462
813	0.118067	-4.94826	-6.4227	-4.45451	-4.09661	-4.49274	-6.35628	-6.52309	-5.96997	-7.32427	-6.54155	-6.66202	-5.28128	-8.79274	-9.03805	-13.227	-15.7561	-15.1803	-11.3393	-11.8988	-8.53856	-10.0774	-9.45704	-10.8662	-10.348	-9.77357	-10.1098	-10.6783	-8.6934	-9.87306	-9.20125	-9.77623	-8.59062	-9.3814	-9.09515	-8.66545	-9.97042	-10.0236
812	0.624644	-3.99116	-5.93248	-3.66906	-3.90515	-3.65789	-5.48235	-6.2503	-5.66873	-7.67705	-5.49088	-5.95179	-4.90875	-8.68524	-8.08118	-12.6718	-14.9469	-13.976	-11.2354	-10.9404	-8.10029	-9.42497	-8.79492	-9.56777	-9.94421	-9.12159	-9.75117	-10.0537	-8.6213	-9.28768	-8.74039	-9.46108	-7.65222	-8.64362	-8.67327	-8.65987	-9.51059	-8.99945
811	0.950651	-3.61618	-5.92951	-4.78663	-4.91348	-4.53521	-5.50569	-6.86838	-5.37085	-7.54779	-5.79271	-6.43637	-5.10756	-8.88826	-7.95447	-12.7165	-15.1092	-13.8521	-12.1047	-11.1978	-8.24293	-9.89141	-8.85322	-9.59169	-10.8074	-9.7506	-9.95018	-10.1566	-8.8989	-9.77328	-9.1131	-10.3947	-7.82179	-9.20032	-9.40091	-9.30574	-9.56674	-9.16931
810	0.18602	-2.64638	-5.71229	-4.69199	-5.10081	-4.89656	-5.80676	-7.29242	-5.72754	-7.7532	-6.02882	-7.13243	-5.86212	-8.00347	-8.54178	-12.9417	-15.3591	-13.9758	-12.1895	-11.2175	-9.07647	-10.1116	-8.61863	-10.0826	-11.3413	-9.93602	-9.8998	-10.5687	-9.18825	-10.1342	-9.8761	-10.4771	-8.48982	-9.62118	-9.55975	-9.89196	-10.1027	-9.25826
809	0.265928	-2.80877	-5.5477	-4.22062	-5.10345	-4.45968	-6.11882	-7.49062	-5.58558	-7.03845	-6.13403	-6.68826	-5.90082	-7.42874	-8.87732	-12.5131	-15.8208	-13.856	-12.251	-10.7832	-8.56899	-10.5245	-8.3894	-9.89928	-10.5337	-9.22949	-10.0047	-10.4235	-9.01151	-10.598	-9.63952	-10.1606	-8.60791	-10.1199	-9.81911	-9.96737	-10.066	-9.24548
808	0.0349859	-3.20618	-5.68513	-4.06917	-4.80499	-4.20748	-5.41433	-6.91214	-5.28202	-6.52696	-6.58098	-6.48004	-6.59569	-6.57095	-8.60091	-12.8831	-16.4512	-13.6323	-11.9661	-10.4746	-9.20667	-10.3385	-8.54795	-10.0944	-9.96962	-9.65852	-9.91799	-10.2915	-9.88817	-11.1287	-9.25564	-9.71301	-8.52351	-9.60221	-9.94912	-9.93956	-10.0468	-8.87882
807	0.29467	-2.41117	-3.9635	-3.08882	-4.22887	-3.12239	-5.10941	-5.53798	-4.56962	-5.92051	-5.5875	-6.16345	-5.82612	-6.65041	-7.19107	-11.8693	-15.1449	-12.94	-11.3313	-10.1805	-8.61046	-9.40713	-7.82695	-9.0331	-8.89489	-9.49243	-9.14147	-9.61788	-9.20057	-9.95995	-8.90891	-8.87512	-8.19809	-9.07788	-9.11372	-9.18458	-9.14296	-7.96688
806	-0.145962	-3.18796	-4.78326	-3.61856	-4.09211	-4.21515	-6.16514	-5.74323	-5.2514	-6.89049	-6.06946	-7.7052	-5.9798	-7.61621	-7.43575	-11.9955	-14.9558	-12.773	-11.4039	-11.113	-9.51931	-9.72715	-8.64527	-9.97027	-9.01154	-9.77734	-9.83215	-9.68221	-9.5151	-9.84312	-9.02578	-9.17149	-8.91185	-8.84104	-9.09165	-9.37649	-9.36502	-8.28018
805	-0.337606	-3.31332	-4.5956	-3.16576	-3.92368	-4.31274	-5.79383	-5.10413	-5.40281	-6.71666	-5.67309	-7.70099	-5.31041	-7.31084	-6.81472	-12.0388	-14.2183	-11.9077	-10.6808	-10.1891	-9.2798	-9.15436	-8.40707	-9.49582	-8.40256	-9.18564	-9.38503	-10.0157	-8.73395	-9.13901	-8.82963	-8.59843	-9.19131	-8.89703	-8.77336	-9.04565	-8.30825	-8.00661
804	-1.31737	-3.92089	-5.75184	-4.52688	-4.13411	-5.27605	-6.60931	-6.04578	-6.89299	-6.83635	-6.23923	-8.34726	-5.65239	-7.52467	-7.72735	-12.3392	-16.1081	-12.9433	-11.1485	-10.3984	-10.0054	-9.98486	-8.72635	-10.6307	-9.22461	-9.76565	-10.2171	-10.5279	-9.14362	-10.0629	-9.37562	-9.22846	-10.416	-9.7442	-9.54129	-9.8097	-8.8704	-8.90771
803	-1.51823	-4.58493	-6.28953	-4.47523	-4.24466	-5.12331	-6.23908	-5.60915	-7.09698	-6.51514	-6.67042	-7.72644	-6.37044	-7.71956	-7.90693	-13.0553	-15.9899	-12.5021	-11.0188	-10.5326	-10.2434	-10.6352	-9.02646	-10.5433	-8.74353	-9.5284	-10.1857	-10.8742	-8.76672	-9.75059	-9.7497	-8.80517	-10.5472	-10.0068	-9.4396	-9.17222	-8.92315	-9.20292
802	-2.20058	-5.8155	-6.72393	-5.00825	-5.02967	-5.39102	-6.3695	-5.8488	-7.96444	-6.83823	-6.79131	-7.75508	-6.77388	-8.32619	-8.75965	-13.5338	-15.9865	-13.3668	-11.3739	-11.3261	-10.6521	-10.9271	-9.29914	-10.8295	-9.08662	-10.0944	-10.7967	-10.6384	-9.51993	-10.3035	-10.1768	-9.0174	-10.7954	-9.7891	-9.94338	-9.46541	-9.58341	-9.92812
801	-1.87008	-5.85256	-6.86419	-4.7889	-4.27074	-5.02053	-6.03323	-5.65319	-7.90443	-7.06789	-6.35955	-8.20259	-6.47593	-8.96029	-8.84905	-13.0021	-15.0091	-12.8991	-10.9158	-11.3709	-10.8651	-10.6992	-9.35112	-10.4233	-9.18365	-10.3646	-10.6551	-10.0157	-8.75301	-9.72273	-9.58685	-8.76566	-10.8787	-9.91572	-9.13807	-9.5366	-9.24751	-9.38572
800	-1.65734	-5.82232	-6.89697	-4.63646	-4.82254	-4.82008	-6.23883	-5.96694	-7.75359	-7.25804	-6.80605	-8.53944	-6.78206	-9.83819	-9.05166	-12.8699	-15.0859	-13.4216	-11.3252	-11.507	-10.7241	-10.53	-10.2021	-10.681	-9.50689	-10.3294	-10.3089	-10.2437	-9.02488	-9.88574	-9.78971	-8.72274	-10.9355	-10.4803	-9.70368	-9.01771	-9.99042	-9.75043
799	-2.1479	-5.88855	-7.24517	-4.75624	-5.25316	-4.93853	-6.15219	-7.49658	-8.17516	-7.68076	-7.3011	-8.88654	-7.3664	-9.63784	-9.81477	-13.2516	-15.4808	-14.0094	-11.2572	-11.4523	-11.574	-10.6055	-10.6214	-10.8746	-9.25597	-10.5023	-10.672	-10.3697	-8.90155	-9.95507	-10.1005	-9.17188	-10.9233	-10.4559	-9.68604	-9.60146	-9.68782	-9.59396
798	-2.58476	-6.12654	-7.08978	-4.80135	-5.8397	-4.66324	-6.22897	-7.57786	-7.85188	-7.49889	-7.6912	-7.84728	-6.89176	-9.39891	-9.82753	-12.6514	-16.1386	-14.1044	-11.9681	-10.8014	-11.5642	-10.4524	-10.5992	-10.7271	-9.50987	-10.6922	-10.4571	-10.2029	-8.6054	-10.6237	-10.6534	-9.06504	-10.8053	-10.3028	-10.0602	-9.78087	-9.85814	-9.78567
797	-2.48617	-6.58407	-7.33608	-5.31896	-5.23083	-4.66274	-6.55587	-7.07664	-7.78025	-7.7964	-7.59355	-7.71296	-7.26151	-9.48473	-10.1736	-12.8894	-16.6946	-13.8015	-12.577	-10.7999	-11.8854	-10.8248	-10.4239	-10.593	-10.304	-10.796	-10.4059	-9.98163	-9.25069	-10.0134	-10.4046	-9.28675	-10.4068	-10.0249	-10.099	-9.5078	-9.83684	-10.0736
796	-2.10157	-6.25142	-7.23165	-4.23765	-5.20738	-4.06242	-6.16305	-6.22659	-7.29268	-7.67911	-7.41517	-7.21528	-7.30491	-9.49323	-10.6556	-12.7805	-15.3983	-13.8176	-11.9791	-10.2505	-11.7669	-10.2601	-10.3636	-10.2714	-10.2413	-10.3027	-9.96028	-9.54173	-9.30067	-9.31877	-10.1158	-8.1212	-10.2488	-9.67791	-10.1271	-9.12356	-8.92313	-9.50212
795	-1.5496	-5.88659	-6.68576	-3.92913	-4.84078	-3.60608	-6.07454	-6.13136	-7.83341	-8.09367	-7.67583	-7.04053	-6.91265	-9.58719	-10.718	-11.9286	-15.2635	-14.5719	-12.1065	-10.3239	-11.8737	-9.55902	-9.93688	-9.67409	-10.4199	-9.89771	-10.328	-8.96332	-9.31562	-9.17151	-9.48036	-8.28426	-10.1686	-9.5642	-9.36933	-9.97742	-8.96069	-9.10076
794	-1.01667	-5.69341	-7.2097	-3.38772	-4.75459	-3.2642	-6.38524	-6.32161	-7.04502	-7.54216	-6.90841	-7.21751	-6.67572	-9.25078	-10.7205	-11.7797	-14.6812	-14.0982	-11.617	-10	-11.8064	-9.37203	-9.91609	-9.17314	-9.78876	-9.97973	-10.1113	-8.68534	-8.91465	-8.64803	-9.32272	-8.3051	-9.87986	-9.34713	-9.37246	-9.51385	-8.36265	-8.8882
793	-1.74952	-5.62368	-7.05991	-3.59101	-4.74375	-3.65676	-6.70948	-6.37638	-7.36903	-7.59316	-7.39628	-7.12416	-6.71332	-8.74531	-10.552	-11.679	-14.7538	-14.2297	-12.13	-10.1701	-11.771	-9.20135	-9.64536	-9.41072	-10.04	-10.2996	-9.93298	-9.09178	-9.10493	-9.28125	-9.53533	-8.41587	-9.34148	-9.0839	-9.81024	-9.31178	-8.39415	-8.85226
792	-1.96199	-6.08535	-7.77444	-3.81602	-5.2288	-4.56329	-7.20101	-6.90066	-7.54082	-7.66001	-7.70229	-7.4468	-6.92856	-8.58491	-10.901	-11.9323	-15.2081	-14.8385	-12.4371	-10.3957	-11.9525	-9.91264	-9.62523	-9.43725	-10.227	-10.4518	-10.4517	-8.60752	-9.73551	-9.45975	-10.0486	-9.29111	-9.39687	-9.06542	-9.74075	-10.3987	-8.84253	-9.10465
791	-2.42332	-5.93724	-8.49025	-4.89691	-5.25595	-5.41962	-7.79853	-6.85168	-7.99452	-7.694	-8.03796	-7.43461	-7.24252	-8.59432	-11.0729	-12.1986	-15.2363	-15.0265	-13.0622	-10.553	-12.0744	-10.1821	-10.0408	-8.97161	-10.9094	-10.7625	-11.1834	-9.44305	-10.3222	-10.3038	-10.082	-9.5506	-9.8779	-9.1324	-10.4214	-11.0025	-9.44887	-9.40029
790	-2.62683	-7.13357	-8.71327	-5.04022	-5.62738	-5.89506	-7.94955	-7.75185	-8.88997	-8.13323	-8.26042	-8.02362	-7.93392	-9.06801	-11.6788	-13.2138	-15.3168	-14.9966	-13.1323	-11.5825	-12.3279	-10.713	-10.2986	-9.67168	-11.2368	-10.9421	-11.7331	-10.0709	-10.8826	-11.2052	-10.3289	-9.94047	-10.7303	-9.81714	-10.4755	-11.3332	-9.97752	-9.92189
789	-2.13176	-5.76101	-8.92979	-5.31462	-5.9655	-6.27621	-7.83976	-8.14931	-9.65375	-8.6904	-8.92603	-8.45522	-8.48842	-9.55541	-11.0087	-13.5464	-15.1498	-15.1781	-12.4584	-11.8455	-12.6111	-11.509	-10.5298	-9.71338	-10.7621	-11.1498	-11.4873	-10.451	-11.6419	-11.929	-10.0117	-9.72243	-10.5737	-10.5853	-11.242	-11.9517	-10.7532	-10.5911
788	-1.98905	-5.44671	-7.86158	-5.3476	-5.6171	-6.51889	-6.75512	-7.75695	-9.41094	-8.10455	-8.43915	-8.44184	-7.78431	-8.53381	-10.6307	-13.1681	-14.4559	-15.0125	-12.6612	-11.7072	-11.9828	-11.3305	-9.98973	-9.62092	-10.0854	-10.9899	-11.1129	-10.7251	-10.6555	-11.8955	-9.54421	-10.1009	-10.5133	-10.3607	-10.6725	-11.2485	-10.8224	-9.58766
787	-1.98593	-6.29731	-7.58986	-5.32238	-5.83191	-7.27383	-7.2803	-8.2523	-8.93959	-8.28932	-8.05229	-9.22531	-9.11729	-8.44116	-10.7277	-13.6722	-14.9094	-14.0841	-12.9333	-11.8123	-12.157	-11.3994	-10.5503	-10.0974	-10.1731	-11.3855	-11.3021	-10.636	-10.9014	-12.2127	-9.99186	-10.3666	-10.5865	-10.1295	-10.8879	-11.3751	-11.3948	-9.61117
786	-1.65059	-5.43458	-6.90216	-5.28143	-5.34418	-6.90333	-6.50347	-7.573	-8.39579	-8.31102	-7.48346	-8.7909	-8.59585	-7.6248	-10.9003	-13.3908	-14.8008	-13.9537	-11.9659	-11.1094	-11.3656	-10.3309	-10.2721	-10.2384	-10.1605	-10.8068	-10.9663	-10.6686	-10.5031	-12.115	-9.40406	-10.4058	-10.1684	-9.84145	-10.2935	-11.6377	-11.1432	-9.09927
785	-0.0262247	-3.96796	-5.47684	-4.92577	-4.69475	-6.09621	-5.64004	-6.99814	-7.43355	-7.26288	-6.69831	-8.29895	-8.30243	-7.00204	-9.89445	-12.5849	-14.1768	-13.0521	-11.042	-11.0151	-10.6459	-9.87288	-9.919	-9.76719	-9.45711	-9.7736	-9.96216	-9.92032	-10.0734	-10.997	-8.51191	-9.62801	-9.69864	-8.99025	-9.1668	-10.867	-9.71746	-8.75181
784	-0.362529	-3.3466	-5.28579	-5.51662	-4.39697	-5.8987	-6.07523	-7.02466	-7.21965	-7.61182	-6.57166	-7.92406	-7.98933	-7.47955	-9.82087	-12.771	-14.4982	-13.4589	-11.3209	-11.0798	-10.6538	-9.78901	-10.2004	-10.0878	-9.78839	-10.2331	-10.5592	-10.1398	-9.71624	-10.9968	-8.904	-9.58621	-9.76764	-9.15219	-9.11459	-10.391	-9.68854	-9.27879
783	-0.0282309	-3.51907	-4.81861	-5.48407	-4.47559	-4.74383	-5.36361	-6.40054	-6.73826	-7.73958	-5.76935	-7.64884	-6.8253	-7.36022	-9.32751	-12.4659	-14.1572	-12.7178	-10.3084	-10.2758	-9.89221	-9.56776	-10.0604	-10.1583	-9.5588	-9.89579	-9.40848	-9.45875	-9.21171	-10.1218	-8.56291	-8.94666	-9.12812	-8.93945	-8.76253	-9.64536	-9.12499	-9.15728
782	0.303127	-2.2286	-4.75602	-4.74237	-4.56912	-4.6411	-5.17681	-5.43372	-6.10648	-7.34687	-5.51943	-7.77414	-6.91322	-7.37999	-9.27682	-12.525	-13.2396	-12.8923	-10.2315	-10.0864	-9.52505	-9.15946	-9.9972	-9.56458	-9.54089	-9.97938	-9.33908	-9.53875	-9.14033	-9.93077	-7.97914	-8.46231	-8.30238	-8.45341	-8.59738	-9.21366	-8.30299	-8.61835
781	0.192301	-2.20569	-4.23365	-4.60451	-4.59029	-4.68151	-5.39231	-5.38476	-5.65803	-6.83307	-4.93629	-7.65856	-7.13201	-7.22315	-9.63406	-12.3125	-13.6114	-13.0337	-10.4487	-10.2027	-9.63867	-9.17045	-9.83416	-9.40413	-10.3097	-9.55041	-9.82893	-9.75845	-8.80357	-9.62624	-8.6237	-8.4417	-8.28099	-8.11872	-8.47566	-8.86436	-8.14286	-8.39274
780	0.128367	-2.88819	-4.87148	-4.42296	-4.54121	-4.17241	-5.70335	-5.89763	-6.09416	-7.1117	-5.10636	-7.93092	-7.73714	-8.23604	-10.0714	-12.8749	-14.1628	-13.4091	-10.9567	-10.4739	-9.91232	-9.00874	-10.1711	-9.98927	-11.0452	-10.1516	-10.0571	-10.0974	-9.53614	-9.87474	-8.7963	-8.77989	-8.21277	-8.0191	-8.85733	-9.1373	-8.41448	-9.64846
779	-0.0923431	-2.86416	-5.24193	-4.35088	-4.26395	-3.39576	-6.11891	-5.98671	-5.81912	-7.09815	-5.49659	-7.89264	-7.31855	-8.41607	-9.77087	-13.0764	-13.9387	-13.401	-10.5678	-10.344	-9.33548	-9.05621	-10.204	-10.14	-10.8668	-9.53216	-9.43241	-9.71596	-9.5133	-10.2762	-8.66501	-8.58668	-7.93545	-7.8682	-9.21833	-9.2109	-7.73357	-9.86082
778	-1.05245	-3.11608	-5.95512	-4.91432	-4.87282	-3.37298	-6.48713	-6.39418	-5.96127	-7.07484	-6.00616	-8.00852	-7.32274	-8.84217	-10.0679	-13.4224	-14.8835	-13.7441	-11.6606	-10.8214	-9.09754	-9.5409	-10.6624	-9.93755	-10.9275	-10.3625	-9.51108	-9.95382	-10.0644	-10.383	-9.35012	-8.57567	-8.43018	-8.43037	-9.44734	-9.28539	-8.1128	-10.1404
777	-1.39885	-3.9501	-6.7393	-5.15148	-5.38639	-4.3126	-6.6919	-6.55949	-6.34238	-7.2164	-6.34116	-7.58412	-7.18311	-9.07511	-10.4255	-13.5484	-15.1462	-14.243	-12.2056	-10.7282	-9.32946	-10.1627	-10.8416	-10.0281	-11.5356	-10.4848	-9.86608	-10.1741	-10.7261	-10.4239	-10.1038	-8.88714	-8.48025	-9.21852	-9.97164	-9.33555	-8.55096	-10.9045
776	-1.4713	-3.72607	-6.4264	-5.03617	-5.28458	-3.99498	-6.31545	-6.31321	-6.08699	-6.95033	-6.70049	-7.70387	-7.22392	-9.27715	-10.3643	-13.6169	-15.3402	-14.2415	-11.5693	-10.406	-9.60971	-9.82604	-10.9044	-9.91012	-11.3284	-10.494	-9.94986	-10.1744	-10.7508	-10.0399	-10.1676	-8.94813	-8.20585	-9.22375	-10.3924	-9.31125	-8.58071	-10.4676
775	-0.961113	-3.56826	-6.21434	-3.53195	-4.5334	-3.45257	-5.50753	-5.82037	-5.62037	-6.38702	-6.54051	-7.2638	-7.73883	-8.98336	-10.8718	-12.4019	-14.5553	-13.2981	-11.2199	-9.78784	-9.09313	-9.18767	-10.0868	-9.5087	-10.9855	-9.68693	-9.5353	-9.72944	-10.4372	-9.40717	-9.57154	-8.51866	-8.17115	-9.23529	-9.85771	-9.15307	-8.5283	-10.1933
